feature_id,feature_name,max_activation,threshold,threshold_strategy,train_token_count_filtered,test_token_count_filtered,train_activation_mean,train_activation_std,train_activation_p95,train_activation_p99,test_activation_mean,test_activation_std,test_activation_p95,test_activation_p99,train_positive_count_filtered,test_positive_count_filtered,train_positive_fraction_filtered,test_positive_fraction_filtered,activating_examples_count,probe_a_auc_filtered,probe_b_auc_filtered,probe_c_auc_filtered,probe_a_auc_unfiltered,probe_b_auc_unfiltered,probe_c_auc_unfiltered,train_positive_fraction_unfiltered,test_positive_fraction_unfiltered,train_token_count_unfiltered,test_token_count_unfiltered,balanced_train_size_filtered,balanced_train_size_unfiltered,notes
511,Feature 511,118.875,11.887500000000001,dynamic_0.1_max,1562166,438325,0.09769876301288605,1.4186121225357056,0.0,0.0,0.08978394418954849,1.4233819246292114,0.0,0.0,4376,1106,0.0028012387928043497,0.0025232418867278845,15,0.7735335197901969,0.7730905279520952,0.7729542275433972,0.7735335197901969,0.7730905279520952,0.7729542275433972,0.0028012387928043497,0.0025232418867278845,1562166.0,438325.0,8752.0,8752.0,unfiltered_not_run_no_padding
512,Feature 512,101.125,10.1125,dynamic_0.1_max,1562166,438325,0.11585438251495361,1.4941551685333252,0.0,0.0,0.08468859642744064,1.227729320526123,0.0,0.0,7359,1496,0.004710766973548265,0.003412992642445674,15,0.8152649947226012,0.8542442697722011,0.8170516379021426,0.8152649947226012,0.8542442697722011,0.8170516379021426,0.004710766973548265,0.003412992642445674,1562166.0,438325.0,14718.0,14718.0,unfiltered_not_run_no_padding
513,Feature 513,150.125,15.012500000000001,dynamic_0.1_max,1562166,438325,0.047266703099012375,1.3236377239227295,0.0,0.0,0.0461871363222599,1.3520981073379517,0.0,0.0,2398,627,0.0015350481318886725,0.0014304454457309075,15,0.9936253356630805,0.9950369219276933,0.9932514533791525,0.9936253356630805,0.9950369219276933,0.9932514533791525,0.0015350481318886725,0.0014304454457309075,1562166.0,438325.0,4796.0,4796.0,unfiltered_not_run_no_padding
514,Feature 514,70.75,7.075,dynamic_0.1_max,1562166,438325,0.13980112969875336,1.920824408531189,0.0,0.0,0.132767453789711,1.8459713459014893,0.0,0.0,12834,3512,0.008215516148731953,0.0080123196258484,15,0.764193917583202,0.8314911396178601,0.7652837496471069,0.764193917583202,0.8314911396178601,0.7652837496471069,0.008215516148731953,0.0080123196258484,1562166.0,438325.0,25668.0,25668.0,unfiltered_not_run_no_padding
515,Feature 515,190.25,19.025000000000002,dynamic_0.1_max,1562166,438325,0.022919408977031708,0.7861739993095398,0.0,0.0,0.018778802827000618,0.6434193849563599,0.0,0.0,70,4,4.4809578495499195e-05,9.12564877659271e-06,15,,,,,,,,,,,,,insufficient_positive_examples_filtered
516,Feature 516,70.4375,7.04375,dynamic_0.1_max,1562166,438325,0.02258722297847271,0.6159502267837524,0.0,0.0,0.028811722993850708,0.6917961239814758,0.0,0.0,2590,945,0.0016579544043334702,0.002155934523470028,15,0.8936069249288875,0.9014823282745913,0.894043057252166,0.8936069249288875,0.9014823282745913,0.894043057252166,0.0016579544043334702,0.002155934523470028,1562166.0,438325.0,5180.0,5180.0,unfiltered_not_run_no_padding
517,Feature 517,161.125,16.1125,dynamic_0.1_max,1562166,438325,0.11043308675289154,2.7681195735931396,0.0,0.0,0.11719967424869537,2.8346033096313477,0.0,0.0,2565,760,0.0016419509834422205,0.001733873267552615,15,0.9951711384834855,0.9981218925669388,0.995408330311226,0.9951711384834855,0.9981218925669388,0.995408330311226,0.0016419509834422205,0.001733873267552615,1562166.0,438325.0,5130.0,5130.0,unfiltered_not_run_no_padding
518,Feature 518,109.5,10.950000000000001,dynamic_0.1_max,1562166,438325,0.11679335683584213,1.5561212301254272,0.0,0.0,0.1094658225774765,1.654186725616455,0.0,0.0,6423,1595,0.004111598895379876,0.0036388524496663434,15,0.7393626880936961,0.8694659232582529,0.7380073303398217,0.7393626880936961,0.8694659232582529,0.7380073303398217,0.004111598895379876,0.0036388524496663434,1562166.0,438325.0,12846.0,12846.0,unfiltered_not_run_no_padding
519,Feature 519,59.8125,5.98125,dynamic_0.1_max,1562166,438325,0.003064650110900402,0.3181358277797699,0.0,0.0,0.004197851754724979,0.3993588387966156,0.0,0.0,205,62,0.00013122805130824766,0.00014144755603718703,15,0.9811488211563641,0.9910922908052044,0.979798806917602,0.9811488211563641,0.9910922908052044,0.979798806917602,0.00013122805130824766,0.00014144755603718703,1562166.0,438325.0,410.0,410.0,unfiltered_not_run_no_padding
520,Feature 520,101.5625,10.15625,dynamic_0.1_max,1562166,438325,0.19428792595863342,2.14170241355896,0.0,8.1015625,0.19626560807228088,2.1220736503601074,0.0,8.224687500000073,11442,3236,0.007324445673507169,0.0073826498602635035,15,0.9167605915367312,0.9306782340521716,0.9178926855455098,0.9167605915367312,0.9306782340521716,0.9178926855455098,0.007324445673507169,0.0073826498602635035,1562166.0,438325.0,22884.0,22884.0,unfiltered_not_run_no_padding
521,Feature 521,135.125,13.512500000000001,dynamic_0.1_max,1562166,438325,0.13669705390930176,1.6103769540786743,0.0,7.19140625,0.13556420803070068,1.6634091138839722,0.0,0.0,5061,1398,0.003239732525224592,0.0031894142474191527,15,0.8564128934788028,0.8689912240277495,0.855658758014703,0.8564128934788028,0.8689912240277495,0.855658758014703,0.003239732525224592,0.0031894142474191527,1562166.0,438325.0,10122.0,10122.0,unfiltered_not_run_no_padding
522,Feature 522,96.125,9.6125,dynamic_0.1_max,1562166,438325,0.10302647948265076,2.1151013374328613,0.0,0.0,0.10125049948692322,2.066298246383667,0.0,0.0,4240,1213,0.0027141801831559514,0.0027673529915017395,15,0.9298138920351489,0.9164686203412591,0.9266985497345259,0.9298138920351489,0.9164686203412591,0.9266985497345259,0.0027141801831559514,0.0027673529915017395,1562166.0,438325.0,8480.0,8480.0,unfiltered_not_run_no_padding
523,Feature 523,96.6875,9.668750000000001,dynamic_0.1_max,1562166,438325,0.07721570879220963,1.194953203201294,0.0,0.0,0.07227957993745804,1.119188904762268,0.0,0.0,5343,1399,0.003420251112877889,0.0031916956596133006,15,0.7700764168442156,0.8183990862773931,0.7679407910493997,0.7700764168442156,0.8183990862773931,0.7679407910493997,0.003420251112877889,0.0031916956596133006,1562166.0,438325.0,10686.0,10686.0,unfiltered_not_run_no_padding
524,Feature 524,60.9375,6.09375,dynamic_0.1_max,1562166,438325,0.16861918568611145,1.5299997329711914,0.0,8.625,0.15835419297218323,1.4802038669586182,0.0,8.40625,22238,5886,0.014235362951184445,0.013428392174756174,15,0.8489648744025874,0.8818242970923751,0.8238324929975039,0.8489648744025874,0.8818242970923751,0.8238324929975039,0.014235362951184445,0.013428392174756174,1562166.0,438325.0,44476.0,44476.0,unfiltered_not_run_no_padding
525,Feature 525,45.65625,4.565625,dynamic_0.1_max,1562166,438325,0.014448278583586216,0.5461416244506836,0.0,0.0,0.021548990160226822,0.6572887897491455,0.0,0.0,1416,605,0.0009064337592803838,0.0013802543774596476,15,0.9331899085645151,0.941341931103547,0.9348477799687789,0.9331899085645151,0.941341931103547,0.9348477799687789,0.0009064337592803838,0.0013802543774596476,1562166.0,438325.0,2832.0,2832.0,unfiltered_not_run_no_padding
526,Feature 526,230.625,23.0625,dynamic_0.1_max,1562166,438325,0.002632562769576907,0.4325723350048065,0.0,0.0,0.00490954564884305,0.6832685470581055,0.0,0.0,28,20,1.792383139819968e-05,4.562824388296355e-05,15,,,,,,,,,,,,,insufficient_positive_examples_filtered
527,Feature 527,130.75,13.075000000000001,dynamic_0.1_max,1562166,438325,0.03238149359822273,1.0885038375854492,0.0,0.0,0.032831355929374695,1.1037969589233398,0.0,0.0,1187,331,0.0007598424239165364,0.0007551474362630468,15,0.9797819003355963,0.9905418802588958,0.9806679607014165,0.9797819003355963,0.9905418802588958,0.9806679607014165,0.0007598424239165364,0.0007551474362630468,1562166.0,438325.0,2374.0,2374.0,unfiltered_not_run_no_padding
528,Feature 528,154.0,15.4,dynamic_0.1_max,1562166,438325,0.07107654958963394,1.4433953762054443,0.0,0.0,0.03228604793548584,0.6693107485771179,0.0,0.0,1491,73,0.0009544440219541329,0.00016654309017281698,15,0.8340003199510284,0.8530816666560391,0.823149647810061,0.8340003199510284,0.8530816666560391,0.823149647810061,0.0009544440219541329,0.00016654309017281698,1562166.0,438325.0,2982.0,2982.0,unfiltered_not_run_no_padding
529,Feature 529,71.875,7.1875,dynamic_0.1_max,1562166,438325,0.10242565721273422,1.3769031763076782,0.0,0.0,0.09900487959384918,1.353346824645996,0.0,0.0,10961,2995,0.007016539855559525,0.006832829521473792,15,0.8119206192358746,0.855810741621874,0.8168385892812035,0.8119206192358746,0.855810741621874,0.8168385892812035,0.007016539855559525,0.006832829521473792,1562166.0,438325.0,21922.0,21922.0,unfiltered_not_run_no_padding
530,Feature 530,119.875,11.9875,dynamic_0.1_max,1562166,438325,0.013222306035459042,0.6003977656364441,0.0,0.0,0.0020780100021511316,0.1600905954837799,0.0,0.0,553,11,0.00035399567011444366,2.5095534135629955e-05,15,0.8783673970549133,0.8728800482178197,0.8950241980945997,0.8783673970549133,0.8728800482178197,0.8950241980945997,0.00035399567011444366,2.5095534135629955e-05,1562166.0,438325.0,1106.0,1106.0,unfiltered_not_run_no_padding
531,Feature 531,42.40625,4.2406250000000005,dynamic_0.1_max,1562166,438325,0.0017856316408142447,0.16359968483448029,0.0,0.0,0.002023683860898018,0.1935521960258484,0.0,0.0,220,63,0.00014083010384299748,0.0001437289682313352,15,0.9566829561182254,0.985406153005671,0.9631262281104157,0.9566829561182254,0.985406153005671,0.9631262281104157,0.00014083010384299748,0.0001437289682313352,1562166.0,438325.0,440.0,440.0,unfiltered_not_run_no_padding
532,Feature 532,123.5625,12.356250000000001,dynamic_0.1_max,1562166,438325,0.0042367056012153625,0.3893236815929413,0.0,0.0,0.01352011226117611,0.6315152645111084,0.0,0.0,143,157,9.153956749794837e-05,0.0003581817144812639,15,0.9614994545325778,0.9677593778705943,0.9599461356008404,0.9614994545325778,0.9677593778705943,0.9599461356008404,9.153956749794837e-05,0.0003581817144812639,1562166.0,438325.0,286.0,286.0,unfiltered_not_run_no_padding
533,Feature 533,87.625,8.762500000000001,dynamic_0.1_max,1562166,438325,0.06412521749734879,1.2987301349639893,0.0,0.0,0.08573933690786362,1.5216652154922485,0.0,0.0,4074,1607,0.0026079174684380535,0.0036662293959961218,15,0.9212060032114923,0.9098069107508377,0.9207800620338538,0.9212060032114923,0.9098069107508377,0.9207800620338538,0.0026079174684380535,0.0036662293959961218,1562166.0,438325.0,8148.0,8148.0,unfiltered_not_run_no_padding
534,Feature 534,100.25,10.025,dynamic_0.1_max,1562166,438325,0.030444948002696037,0.7936761379241943,0.0,0.0,0.02386384829878807,0.6515969634056091,0.0,0.0,2204,496,0.0014108615857725748,0.0011315804482974962,15,0.9904411559926289,0.9906885644115441,0.9901292592026095,0.9904411559926289,0.9906885644115441,0.9901292592026095,0.0014108615857725748,0.0011315804482974962,1562166.0,438325.0,4408.0,4408.0,unfiltered_not_run_no_padding
535,Feature 535,202.125,20.212500000000002,dynamic_0.1_max,1562166,438325,0.08067711442708969,2.22749400138855,0.0,0.0,0.08855636417865753,2.3648791313171387,0.0,0.0,1373,452,0.0008789078753474342,0.0010311983117549763,15,0.9740480879320709,0.9901222722901692,0.9747228931434011,0.9740480879320709,0.9901222722901692,0.9747228931434011,0.0008789078753474342,0.0010311983117549763,1562166.0,438325.0,2746.0,2746.0,unfiltered_not_run_no_padding
536,Feature 536,191.75,19.175,dynamic_0.1_max,1562166,438325,0.012382647022604942,0.9479795098304749,0.0,0.0,0.01454353891313076,1.0215120315551758,0.0,0.0,172,52,0.00011010353573179803,0.00011863343409570524,15,0.9851718914571863,0.9950260410222009,0.9846437257494407,0.9851718914571863,0.9950260410222009,0.9846437257494407,0.00011010353573179803,0.00011863343409570524,1562166.0,438325.0,344.0,344.0,unfiltered_not_run_no_padding
537,Feature 537,36.5,3.6500000000000004,dynamic_0.1_max,1562166,438325,0.07966794818639755,1.1151835918426514,0.0,0.0,0.08040664345026016,1.104161024093628,0.0,0.0,9511,2775,0.006088341443867041,0.006330918838761193,15,0.9658816556885206,0.9664994525923009,0.9636853265158166,0.9658816556885206,0.9664994525923009,0.9636853265158166,0.006088341443867041,0.006330918838761193,1562166.0,438325.0,19022.0,19022.0,unfiltered_not_run_no_padding
538,Feature 538,71.0625,7.10625,dynamic_0.1_max,1562166,438325,0.10885001718997955,1.204023838043213,0.0,0.0,0.11402802169322968,1.2441092729568481,0.0,0.0,14886,4326,0.00952907693548573,0.009869389151885016,15,0.8843924930289285,0.9168344538360099,0.8836289654553139,0.8843924930289285,0.9168344538360099,0.8836289654553139,0.00952907693548573,0.009869389151885016,1562166.0,438325.0,29772.0,29772.0,unfiltered_not_run_no_padding
539,Feature 539,185.75,18.575,dynamic_0.1_max,1562166,438325,0.015887126326560974,0.7900694012641907,0.0,0.0,0.01928246021270752,0.8488035202026367,0.0,0.0,373,130,0.00023877103969744572,0.0002965835852392631,15,0.9982806653518322,0.994696784975428,0.9970665413273156,0.9982806653518322,0.994696784975428,0.9970665413273156,0.00023877103969744572,0.0002965835852392631,1562166.0,438325.0,746.0,746.0,unfiltered_not_run_no_padding
540,Feature 540,139.0,13.9,dynamic_0.1_max,1562166,438325,0.05534316599369049,1.1187443733215332,0.0,0.0,0.05441396310925484,1.1163580417633057,0.0,0.0,1754,484,0.00112280000973008,0.001104203501967718,15,0.8581291283878836,0.8679919675735717,0.8586920733197215,0.8581291283878836,0.8679919675735717,0.8586920733197215,0.00112280000973008,0.001104203501967718,1562166.0,438325.0,3508.0,3508.0,unfiltered_not_run_no_padding
541,Feature 541,56.125,5.612500000000001,dynamic_0.1_max,1562166,438325,0.05308440700173378,1.1177749633789062,0.0,0.0,0.05720028653740883,1.17965829372406,0.0,0.0,4123,1209,0.0026392841733849028,0.0027582273427251467,15,0.8564238637216608,0.9041305495117933,0.8534296856474345,0.8564238637216608,0.9041305495117933,0.8534296856474345,0.0026392841733849028,0.0027582273427251467,1562166.0,438325.0,8246.0,8246.0,unfiltered_not_run_no_padding
542,Feature 542,165.625,16.5625,dynamic_0.1_max,1562166,438325,0.15743793547153473,2.60025691986084,0.0,0.0,0.08917658776044846,1.860957145690918,0.0,0.0,4870,751,0.0031174663896154442,0.0017133405578052814,15,0.907871173573977,0.9303580514564151,0.9095408611030933,0.907871173573977,0.9303580514564151,0.9095408611030933,0.0031174663896154442,0.0017133405578052814,1562166.0,438325.0,9740.0,9740.0,unfiltered_not_run_no_padding
543,Feature 543,157.375,15.7375,dynamic_0.1_max,1562166,438325,0.0598113052546978,1.3780821561813354,0.0,0.0,0.06847888976335526,1.573309302330017,0.0,0.0,1742,558,0.00111511836770228,0.0012730280043346833,15,0.9414642110109915,0.9684187554052521,0.9471437699469153,0.9414642110109915,0.9684187554052521,0.9471437699469153,0.00111511836770228,0.0012730280043346833,1562166.0,438325.0,3484.0,3484.0,unfiltered_not_run_no_padding
544,Feature 544,135.5,13.55,dynamic_0.1_max,1562166,438325,0.05000689998269081,1.2364448308944702,0.0,0.0,0.051581088453531265,1.1766225099563599,0.0,0.0,2634,742,0.0016861204251020698,0.0016928078480579478,15,0.9156164076947731,0.9249285186053238,0.9154892573849662,0.9156164076947731,0.9249285186053238,0.9154892573849662,0.0016861204251020698,0.0016928078480579478,1562166.0,438325.0,5268.0,5268.0,unfiltered_not_run_no_padding
545,Feature 545,59.03125,5.903125,dynamic_0.1_max,1562166,438325,0.006276496686041355,0.2900673449039459,0.0,0.0,0.003973542712628841,0.21060197055339813,0.0,0.0,896,172,0.0005735626047423897,0.0003924028973934866,15,0.8349424664709084,0.8021810462937472,0.8334926702624159,0.8349424664709084,0.8021810462937472,0.8334926702624159,0.0005735626047423897,0.0003924028973934866,1562166.0,438325.0,1792.0,1792.0,unfiltered_not_run_no_padding
546,Feature 546,43.4375,4.34375,dynamic_0.1_max,1562166,438325,0.05607626214623451,1.5249322652816772,0.0,0.0,0.05091429501771927,1.4443308115005493,0.0,0.0,2380,630,0.0015235256688469728,0.0014372896823133519,15,0.9528467221049955,0.9398364828592498,0.9528679625244585,0.9528467221049955,0.9398364828592498,0.9528679625244585,0.0015235256688469728,0.0014372896823133519,1562166.0,438325.0,4760.0,4760.0,unfiltered_not_run_no_padding
547,Feature 547,48.84375,4.884375,dynamic_0.1_max,1562166,438325,0.039135005325078964,1.0554797649383545,0.0,0.0,0.037527501583099365,1.044921636581421,0.0,0.0,2237,595,0.0014319861013490243,0.0013574402555181658,15,0.9794344850543878,0.9797262039624979,0.9802910930666557,0.9794344850543878,0.9797262039624979,0.9802910930666557,0.0014319861013490243,0.0013574402555181658,1562166.0,438325.0,4474.0,4474.0,unfiltered_not_run_no_padding
548,Feature 548,172.625,17.2625,dynamic_0.1_max,1562166,438325,0.02006753906607628,1.3458201885223389,0.0,0.0,0.008122077211737633,0.814136266708374,0.0,0.0,322,32,0.00020612406107929632,7.300519021274169e-05,15,0.9842225976686828,0.9905947976011481,0.9936183885551446,0.9842225976686828,0.9905947976011481,0.9936183885551446,0.00020612406107929632,7.300519021274169e-05,1562166.0,438325.0,644.0,644.0,unfiltered_not_run_no_padding
549,Feature 549,93.5,9.35,dynamic_0.1_max,1562166,438325,5.823929309844971,9.92503547668457,27.21875,39.59375,5.8386688232421875,9.980508804321289,27.28125,39.78125,431188,121078,0.27601932189024725,0.27622882564307305,15,0.623756358792066,0.7174493290250848,0.621499494220426,0.623756358792066,0.7174493290250848,0.621499494220426,0.27601932189024725,0.27622882564307305,1562166.0,438325.0,862376.0,862376.0,unfiltered_not_run_no_padding
550,Feature 550,138.125,13.8125,dynamic_0.1_max,1562166,438325,0.000691732857376337,0.08522330969572067,0.0,0.0,0.002185735385864973,0.2830257713794708,0.0,0.0,14,14,8.96191569909984e-06,3.1939770718074485e-05,15,,,,,,,,,,,,,insufficient_positive_examples_filtered
551,Feature 551,172.75,17.275000000000002,dynamic_0.1_max,1562166,438325,0.033321261405944824,1.1061930656433105,0.0,0.0,0.03499062359333038,1.1784305572509766,0.0,0.0,583,179,0.0003731997751839433,0.0004083727827525238,15,0.9653147619194917,0.9763505338530686,0.9641489175300282,0.9653147619194917,0.9763505338530686,0.9641489175300282,0.0003731997751839433,0.0004083727827525238,1562166.0,438325.0,1166.0,1166.0,unfiltered_not_run_no_padding
552,Feature 552,112.375,11.2375,dynamic_0.1_max,1562166,438325,0.2083156257867813,2.436469316482544,0.0,7.7265625,0.19869112968444824,2.411848545074463,0.0,7.1875,10230,2748,0.006548599828699383,0.006269320709519193,15,0.8364205448725363,0.9111016307773645,0.8361108225202489,0.8364205448725363,0.9111016307773645,0.8361108225202489,0.006548599828699383,0.006269320709519193,1562166.0,438325.0,20460.0,20460.0,unfiltered_not_run_no_padding
553,Feature 553,58.4375,5.84375,dynamic_0.1_max,1562166,438325,0.10398364812135696,1.313133955001831,0.0,0.0,0.10034596920013428,1.3121976852416992,0.0,0.0,11970,3151,0.007662437922730363,0.007188729823760908,15,0.9180176384780465,0.934565468398924,0.9214678741817055,0.9180176384780465,0.934565468398924,0.9214678741817055,0.007662437922730363,0.007188729823760908,1562166.0,438325.0,23940.0,23940.0,unfiltered_not_run_no_padding
554,Feature 554,134.5,13.450000000000001,dynamic_0.1_max,1562166,438325,0.016724172979593277,0.6276826858520508,0.0,0.0,0.05673939734697342,1.4323736429214478,0.0,0.0,508,599,0.0003251895125101942,0.0013665659042947584,15,0.6908503365668023,0.8224445157019084,0.6854181033519745,0.6908503365668023,0.8224445157019084,0.6854181033519745,0.0003251895125101942,0.0013665659042947584,1562166.0,438325.0,1016.0,1016.0,unfiltered_not_run_no_padding
555,Feature 555,128.375,12.8375,dynamic_0.1_max,1562166,438325,0.07852385938167572,1.468790054321289,0.0,0.0,0.0699424296617508,1.3613826036453247,0.0,0.0,2398,589,0.0015350481318886725,0.0013437517823532766,15,0.8619768101886066,0.8768354998134714,0.867027369304127,0.8619768101886066,0.8768354998134714,0.867027369304127,0.0015350481318886725,0.0013437517823532766,1562166.0,438325.0,4796.0,4796.0,unfiltered_not_run_no_padding
556,Feature 556,69.375,6.9375,dynamic_0.1_max,1562166,438325,0.0606091171503067,1.0555064678192139,0.0,0.0,0.04747505486011505,0.8178274035453796,0.0,0.0,7082,1840,0.004533449070073219,0.004197798437232647,15,0.815716526316209,0.8363935018684342,0.817819096203814,0.815716526316209,0.8363935018684342,0.817819096203814,0.004533449070073219,0.004197798437232647,1562166.0,438325.0,14164.0,14164.0,unfiltered_not_run_no_padding
557,Feature 557,131.0,13.100000000000001,dynamic_0.1_max,1562166,438325,0.08737945556640625,1.707788348197937,0.0,0.0,0.13182593882083893,2.1578221321105957,0.0,0.0,3565,1462,0.0022820878190922093,0.0033354246278446357,15,0.7172951231493739,0.8452068509972133,0.712284529699123,0.7172951231493739,0.8452068509972133,0.712284529699123,0.0022820878190922093,0.0033354246278446357,1562166.0,438325.0,7130.0,7130.0,unfiltered_not_run_no_padding
558,Feature 558,159.375,15.9375,dynamic_0.1_max,1562166,438325,0.07751993834972382,1.4753903150558472,0.0,0.0,0.06326514482498169,1.2652933597564697,0.0,0.0,1907,422,0.001220740945584528,0.000962755945930531,15,0.9151309564726149,0.9246337426563109,0.9163672990056996,0.9151309564726149,0.9246337426563109,0.9163672990056996,0.001220740945584528,0.000962755945930531,1562166.0,438325.0,3814.0,3814.0,unfiltered_not_run_no_padding
