run_label,sae_release,sae_id,feature_id,feature_name,max_activation,threshold,threshold_strategy,train_token_count_filtered,test_token_count_filtered,train_activation_mean,train_activation_std,train_activation_p95,train_activation_p99,test_activation_mean,test_activation_std,test_activation_p95,test_activation_p99,train_positive_count_filtered,test_positive_count_filtered,train_positive_fraction_filtered,test_positive_fraction_filtered,activating_examples_count,probe_a_auc_filtered,probe_b_auc_filtered,probe_c_auc_filtered,probe_a_auc_unfiltered,probe_b_auc_unfiltered,probe_c_auc_unfiltered,train_positive_fraction_unfiltered,test_positive_fraction_unfiltered,train_token_count_unfiltered,test_token_count_unfiltered,balanced_train_size_filtered,balanced_train_size_unfiltered,notes
layer25_width16k_l0_116,gemma-scope-2b-pt-res,layer_25/width_16k/average_l0_116,509,Feature 509,128.375,12.8375,dynamic_0.1_max,2413143,587141,0.0020819061901420355,0.26790401339530945,0.0,0.0,0.0016265790909528732,0.16632021963596344,0.0,0.0,181,42,7.500591552179046e-05,7.153307297565661e-05,15,0.5681750234547123,0.7016704572985542,0.6045439201095232,0.5681750234547123,0.7016704572985542,0.6045439201095232,7.500591552179046e-05,7.153307297565661e-05,2413143,587141,362,362,unfiltered_not_run_no_padding
layer25_width16k_l0_116,gemma-scope-2b-pt-res,layer_25/width_16k/average_l0_116,510,Feature 510,39.875,3.9875000000000003,dynamic_0.1_max,2413143,587141,0.0043166992254555225,0.2689763009548187,0.0,0.0,0.003562735626474023,0.22964350879192352,0.0,0.0,662,145,0.00027433102804102366,0.0002469594186064335,15,0.9082129972806018,0.9072014295579998,0.9054793711805825,0.9082129972806018,0.9072014295579998,0.9054793711805825,0.00027433102804102366,0.0002469594186064335,2413143,587141,1324,1324,unfiltered_not_run_no_padding
layer25_width16k_l0_116,gemma-scope-2b-pt-res,layer_25/width_16k/average_l0_116,511,Feature 511,121.6875,12.168750000000001,dynamic_0.1_max,2413143,587141,0.05847584456205368,1.191266655921936,0.0,0.0,0.05970070883631706,1.17473304271698,0.0,0.0,6823,1722,0.002827432937045173,0.002932855992001921,15,0.6558864410562375,0.6909587959651894,0.6529162816544996,0.6558864410562375,0.6909587959651894,0.6529162816544996,0.002827432937045173,0.002932855992001921,2413143,587141,13646,13646,unfiltered_not_run_no_padding
layer25_width16k_l0_116,gemma-scope-2b-pt-res,layer_25/width_16k/average_l0_116,512,Feature 512,132.25,13.225000000000001,dynamic_0.1_max,2413143,587141,0.26748529076576233,2.8308305740356445,0.0,13.0625,0.2310359627008438,2.5799241065979004,0.0,12.03125,23670,5082,0.009808784643098234,0.00865550183005445,15,0.8960413125987797,0.939981666401973,0.894891346714022,0.8960413125987797,0.939981666401973,0.894891346714022,0.009808784643098234,0.00865550183005445,2413143,587141,47340,47340,unfiltered_not_run_no_padding
layer25_width16k_l0_116,gemma-scope-2b-pt-res,layer_25/width_16k/average_l0_116,513,Feature 513,109.875,10.9875,dynamic_0.1_max,2413143,587141,0.03479950875043869,0.9815187454223633,0.0,0.0,0.03904486820101738,1.050915002822876,0.0,0.0,3950,1085,0.0016368694271329963,0.001847937718537796,15,0.8815632118388335,0.8874577571392023,0.8822250365781875,0.8815632118388335,0.8874577571392023,0.8822250365781875,0.0016368694271329963,0.001847937718537796,2413143,587141,7900,7900,unfiltered_not_run_no_padding
layer25_width16k_l0_116,gemma-scope-2b-pt-res,layer_25/width_16k/average_l0_116,514,Feature 514,234.625,23.462500000000002,dynamic_0.1_max,2413143,587141,0.029895994812250137,1.6534055471420288,0.0,0.0,0.033374834805727005,1.6789212226867676,0.0,0.0,563,161,0.00023330569303186757,0.00027421011307335037,15,0.9685630088023992,0.9749278177021068,0.966348182051554,0.9685630088023992,0.9749278177021068,0.966348182051554,0.00023330569303186757,0.00027421011307335037,2413143,587141,1126,1126,unfiltered_not_run_no_padding
layer25_width16k_l0_116,gemma-scope-2b-pt-res,layer_25/width_16k/average_l0_116,515,Feature 515,326.25,32.625,dynamic_0.1_max,2413143,587141,0.07169166952371597,2.115232467651367,0.0,0.0,0.050099894404411316,1.6713013648986816,0.0,0.0,1165,142,0.0004827728816734027,0.00024184991339388666,15,0.7674333622326155,0.8976698055175802,0.8068737742169055,0.7674333622326155,0.8976698055175802,0.8068737742169055,0.0004827728816734027,0.00024184991339388666,2413143,587141,2330,2330,unfiltered_not_run_no_padding
layer25_width16k_l0_116,gemma-scope-2b-pt-res,layer_25/width_16k/average_l0_116,516,Feature 516,197.0,19.700000000000003,dynamic_0.1_max,2413143,587141,0.06835299730300903,1.6787971258163452,0.0,0.0,0.0640939250588417,1.5780202150344849,0.0,0.0,2495,569,0.001033921321695399,0.0009691028219797289,15,0.8551687363667538,0.8668571808126204,0.8557861555555931,0.8551687363667538,0.8668571808126204,0.8557861555555931,0.001033921321695399,0.0009691028219797289,2413143,587141,4990,4990,unfiltered_not_run_no_padding
layer25_width16k_l0_116,gemma-scope-2b-pt-res,layer_25/width_16k/average_l0_116,517,Feature 517,180.375,18.0375,dynamic_0.1_max,2413143,587141,0.18451926112174988,2.3776581287384033,0.0,0.0,0.2208072692155838,2.8123891353607178,0.0,0.0,8898,2624,0.003687307382944152,0.004469113892574356,15,0.711919141275993,0.8360907590286031,0.7131749131485337,0.711919141275993,0.8360907590286031,0.7131749131485337,0.003687307382944152,0.004469113892574356,2413143,587141,17796,17796,unfiltered_not_run_no_padding
layer25_width16k_l0_116,gemma-scope-2b-pt-res,layer_25/width_16k/average_l0_116,518,Feature 518,123.9375,12.39375,dynamic_0.1_max,2413143,587141,0.02042335830628872,0.7596664428710938,0.0,0.0,0.01229823287576437,0.5504984259605408,0.0,0.0,2210,339,0.0009158180845478283,0.0005773740890177998,15,0.7774687363702374,0.7941915556104773,0.7776171685415408,0.7774687363702374,0.7941915556104773,0.7776171685415408,0.0009158180845478283,0.0005773740890177998,2413143,587141,4420,4420,unfiltered_not_run_no_padding
layer25_width16k_l0_116,gemma-scope-2b-pt-res,layer_25/width_16k/average_l0_116,519,Feature 519,49.40625,4.940625000000001,dynamic_0.1_max,2413143,587141,0.22908256947994232,1.908152461051941,0.0,13.4921875,0.23568731546401978,1.931615948677063,0.0,13.5546875,35767,8979,0.01482174906335845,0.015292749101152874,15,0.6424776638136374,0.7021055907867787,0.6522490028453473,0.6424776638136374,0.7021055907867787,0.6522490028453473,0.01482174906335845,0.015292749101152874,2413143,587141,71534,71534,unfiltered_not_run_no_padding
layer25_width16k_l0_116,gemma-scope-2b-pt-res,layer_25/width_16k/average_l0_116,520,Feature 520,180.625,18.0625,dynamic_0.1_max,2413143,587141,0.07206811010837555,1.9146054983139038,0.0,0.0,0.0797979086637497,2.122565746307373,0.0,0.0,2822,755,0.0011694292464226115,0.0012858921451576368,15,0.9251235116402655,0.95974729526872,0.9255476135410928,0.9251235116402655,0.95974729526872,0.9255476135410928,0.0011694292464226115,0.0012858921451576368,2413143,587141,5644,5644,unfiltered_not_run_no_padding
layer25_width16k_l0_116,gemma-scope-2b-pt-res,layer_25/width_16k/average_l0_116,521,Feature 521,149.625,14.9625,dynamic_0.1_max,2413143,587141,0.2515232264995575,2.906787633895874,0.0,11.9765625,0.27006804943084717,2.8272178173065186,0.0,13.1328125,17876,4934,0.007407766551754289,0.00840343290623547,15,0.7134140491678649,0.9422795068906095,0.7208115524478602,0.7134140491678649,0.9422795068906095,0.7208115524478602,0.007407766551754289,0.00840343290623547,2413143,587141,35752,35752,unfiltered_not_run_no_padding
layer25_width16k_l0_116,gemma-scope-2b-pt-res,layer_25/width_16k/average_l0_116,522,Feature 522,90.0,9.0,dynamic_0.1_max,2413143,587141,0.06121189892292023,1.4233834743499756,0.0,0.0,0.04991212114691734,1.2904044389724731,0.0,0.0,5671,1174,0.002350047220574993,0.0019995197065100206,15,0.9265252185289001,0.9609577236950355,0.876437675442933,0.9265252185289001,0.9609577236950355,0.876437675442933,0.002350047220574993,0.0019995197065100206,2413143,587141,11342,11342,unfiltered_not_run_no_padding
layer25_width16k_l0_116,gemma-scope-2b-pt-res,layer_25/width_16k/average_l0_116,523,Feature 523,185.625,18.5625,dynamic_0.1_max,2413143,587141,0.006588677875697613,0.5055995583534241,0.0,0.0,0.01254293043166399,0.8809569478034973,0.0,0.0,259,104,0.00010732890674112558,0.00017712951403495923,15,0.7078135292481237,0.8204257633610044,0.7264172740520483,0.7078135292481237,0.8204257633610044,0.7264172740520483,0.00010732890674112558,0.00017712951403495923,2413143,587141,518,518,unfiltered_not_run_no_padding
layer25_width16k_l0_116,gemma-scope-2b-pt-res,layer_25/width_16k/average_l0_116,524,Feature 524,128.5,12.850000000000001,dynamic_0.1_max,2413143,587141,0.06432835012674332,1.3254536390304565,0.0,0.0,0.07127796858549118,1.357366681098938,0.0,0.0,6155,1719,0.0025506155250642005,0.002927746486789374,15,0.6671413768059548,0.7750397296474283,0.6682047759111271,0.6671413768059548,0.7750397296474283,0.6682047759111271,0.0025506155250642005,0.002927746486789374,2413143,587141,12310,12310,unfiltered_not_run_no_padding
layer25_width16k_l0_116,gemma-scope-2b-pt-res,layer_25/width_16k/average_l0_116,525,Feature 525,183.125,18.3125,dynamic_0.1_max,2413143,587141,0.23019054532051086,2.8049046993255615,0.0,0.0,0.22789718210697174,2.745232343673706,0.0,11.765625,11201,2719,0.004641664418561188,0.004630914890971675,15,0.8300621245202502,0.8835663047943225,0.8398280917834557,0.8300621245202502,0.8835663047943225,0.8398280917834557,0.004641664418561188,0.004630914890971675,2413143,587141,22402,22402,unfiltered_not_run_no_padding
layer25_width16k_l0_116,gemma-scope-2b-pt-res,layer_25/width_16k/average_l0_116,526,Feature 526,85.875,8.5875,dynamic_0.1_max,2413143,587141,0.015193152241408825,0.5423998236656189,0.0,0.0,0.0188679788261652,0.6599926948547363,0.0,0.0,2210,593,0.0009158180845478283,0.0010099788636801041,15,0.8358053495283309,0.8037667087443945,0.83112957285937,0.8358053495283309,0.8037667087443945,0.83112957285937,0.0009158180845478283,0.0010099788636801041,2413143,587141,4420,4420,unfiltered_not_run_no_padding
layer25_width16k_l0_116,gemma-scope-2b-pt-res,layer_25/width_16k/average_l0_116,527,Feature 527,165.25,16.525000000000002,dynamic_0.1_max,2413143,587141,0.039504289627075195,1.1299701929092407,0.0,0.0,0.046928051859140396,1.0730420351028442,0.0,0.0,2045,619,0.0008474425261992348,0.001054261242188844,15,0.6600966972364938,0.7938874662140628,0.6716152966321955,0.6600966972364938,0.7938874662140628,0.6716152966321955,0.0008474425261992348,0.001054261242188844,2413143,587141,4090,4090,unfiltered_not_run_no_padding
layer25_width16k_l0_116,gemma-scope-2b-pt-res,layer_25/width_16k/average_l0_116,528,Feature 528,75.75,7.575,dynamic_0.1_max,2413143,587141,0.005062976852059364,0.37543630599975586,0.0,0.0,0.0064936489798128605,0.45919615030288696,0.0,0.0,542,146,0.00022460334924204658,0.00024866258701061587,15,0.9869378948526667,0.9858737974361407,0.9898455647156688,0.9869378948526667,0.9858737974361407,0.9898455647156688,0.00022460334924204658,0.00024866258701061587,2413143,587141,1084,1084,unfiltered_not_run_no_padding
layer25_width16k_l0_116,gemma-scope-2b-pt-res,layer_25/width_16k/average_l0_116,529,Feature 529,150.0,15.0,dynamic_0.1_max,2413143,587141,0.15081392228603363,2.08308482170105,0.0,0.0,0.15908057987689972,2.1435482501983643,0.0,0.0,11074,2916,0.0045890359584989365,0.004966439066595588,15,0.7851822396582391,0.903161384529151,0.786574498029203,0.7851822396582391,0.903161384529151,0.786574498029203,0.0045890359584989365,0.004966439066595588,2413143,587141,22148,22148,unfiltered_not_run_no_padding
layer25_width16k_l0_116,gemma-scope-2b-pt-res,layer_25/width_16k/average_l0_116,530,Feature 530,185.0,18.5,dynamic_0.1_max,2413143,587141,0.11313352733850479,1.8480384349822998,0.0,0.0,0.1117115467786789,1.9198070764541626,0.0,0.0,4626,1093,0.0019170020177005673,0.0018615630657712542,15,0.7733747680182774,0.8495946886083279,0.7752593611422316,0.7733747680182774,0.8495946886083279,0.7752593611422316,0.0019170020177005673,0.0018615630657712542,2413143,587141,9252,9252,unfiltered_not_run_no_padding
layer25_width16k_l0_116,gemma-scope-2b-pt-res,layer_25/width_16k/average_l0_116,531,Feature 531,143.25,14.325000000000001,dynamic_0.1_max,2413143,587141,0.048092201352119446,1.1864477396011353,0.0,0.0,0.06245497241616249,1.5146414041519165,0.0,0.0,3240,960,0.0013426473275723817,0.0016350416680150084,15,0.6189141255715669,0.7326688592488214,0.619219238774656,0.6189141255715669,0.7326688592488214,0.619219238774656,0.0013426473275723817,0.0016350416680150084,2413143,587141,6480,6480,unfiltered_not_run_no_padding
layer25_width16k_l0_116,gemma-scope-2b-pt-res,layer_25/width_16k/average_l0_116,532,Feature 532,99.75,9.975000000000001,dynamic_0.1_max,2413143,587141,0.4280327558517456,3.388791084289551,0.0,18.15625,0.35431650280952454,2.976261854171753,0.0,16.1875,46256,9974,0.019168362587712373,0.016987401663314264,15,0.605334418167253,0.7907852810149362,0.621093768355087,0.605334418167253,0.7907852810149362,0.621093768355087,0.019168362587712373,0.016987401663314264,2413143,587141,92512,92512,unfiltered_not_run_no_padding
layer25_width16k_l0_116,gemma-scope-2b-pt-res,layer_25/width_16k/average_l0_116,533,Feature 533,194.25,19.425,dynamic_0.1_max,2413143,587141,0.05681236460804939,1.2393665313720703,0.0,0.0,0.06350481510162354,1.3066824674606323,0.0,0.0,2140,605,0.0008868102719150916,0.0010304168845302916,15,0.8050122546077223,0.8791384593134963,0.8071687257090432,0.8050122546077223,0.8791384593134963,0.8071687257090432,0.0008868102719150916,0.0010304168845302916,2413143,587141,4280,4280,unfiltered_not_run_no_padding
layer25_width16k_l0_116,gemma-scope-2b-pt-res,layer_25/width_16k/average_l0_116,534,Feature 534,80.125,8.012500000000001,dynamic_0.1_max,2413143,587141,0.3552362024784088,2.516359329223633,0.0,15.4609375,0.3713506758213043,2.5797176361083984,0.0,15.6796875,51282,12960,0.021251123534742865,0.022073062518202614,15,0.7174793835039671,0.7425914463007224,0.718064896288887,0.7174793835039671,0.7425914463007224,0.718064896288887,0.021251123534742865,0.022073062518202614,2413143,587141,102564,102564,unfiltered_not_run_no_padding
layer25_width16k_l0_116,gemma-scope-2b-pt-res,layer_25/width_16k/average_l0_116,535,Feature 535,131.75,13.175,dynamic_0.1_max,2413143,587141,0.31795358657836914,3.3581831455230713,0.0,13.796875,0.34926697611808777,3.5180959701538086,0.0,14.90625,25433,6867,0.010539367124119872,0.011695657431519856,15,0.9353787763266527,0.9624321005964723,0.9341794715711397,0.9353787763266527,0.9624321005964723,0.9341794715711397,0.010539367124119872,0.011695657431519856,2413143,587141,50866,50866,unfiltered_not_run_no_padding
layer25_width16k_l0_116,gemma-scope-2b-pt-res,layer_25/width_16k/average_l0_116,536,Feature 536,94.0,9.4,dynamic_0.1_max,2413143,587141,0.16765500605106354,1.8161035776138306,0.0,0.0,0.14452150464057922,1.7456016540527344,0.0,0.0,23595,4797,0.009777704843848873,0.008170098834862494,15,0.6697554436940436,0.7396305148451814,0.6739783833392153,0.6697554436940436,0.7396305148451814,0.6739783833392153,0.009777704843848873,0.008170098834862494,2413143,587141,47190,47190,unfiltered_not_run_no_padding
layer25_width16k_l0_116,gemma-scope-2b-pt-res,layer_25/width_16k/average_l0_116,537,Feature 537,79.5,7.95,dynamic_0.1_max,2413143,587141,0.14008836448192596,1.807257890701294,0.0,0.0,0.1093442365527153,1.5651142597198486,0.0,0.0,16363,3225,0.006780783401563853,0.0054927181034879185,15,0.7577423879223151,0.921496067901027,0.7744507769010632,0.7577423879223151,0.921496067901027,0.7744507769010632,0.006780783401563853,0.0054927181034879185,2413143,587141,32726,32726,unfiltered_not_run_no_padding
layer25_width16k_l0_116,gemma-scope-2b-pt-res,layer_25/width_16k/average_l0_116,538,Feature 538,126.0,12.600000000000001,dynamic_0.1_max,2413143,587141,0.07361259311437607,1.7914955615997314,0.0,0.0,0.04785836860537529,1.2863253355026245,0.0,0.0,5459,986,0.0022621949880301333,0.0016793240465237482,15,0.8982499687731871,0.9267623225398691,0.8965671190994539,0.8982499687731871,0.9267623225398691,0.8965671190994539,0.0022621949880301333,0.0016793240465237482,2413143,587141,10918,10918,unfiltered_not_run_no_padding
layer25_width16k_l0_116,gemma-scope-2b-pt-res,layer_25/width_16k/average_l0_116,539,Feature 539,141.375,14.137500000000001,dynamic_0.1_max,2413143,587141,0.6743453145027161,4.072577953338623,0.0,20.875,0.7017908692359924,4.2370710372924805,0.0,21.1875,59474,14957,0.0246458664074197,0.025474289821354665,15,0.930970105251018,0.9439738830923738,0.9041701093007688,0.930970105251018,0.9439738830923738,0.9041701093007688,0.0246458664074197,0.025474289821354665,2413143,587141,118948,118948,unfiltered_not_run_no_padding
layer25_width16k_l0_116,gemma-scope-2b-pt-res,layer_25/width_16k/average_l0_116,540,Feature 540,195.625,19.5625,dynamic_0.1_max,2413143,587141,0.07176153361797333,1.6521706581115723,0.0,0.0,0.08413949608802795,1.3801826238632202,0.0,0.0,2220,768,0.0009199620577810763,0.0013080333344120067,15,0.6454410071532967,0.8006522170153072,0.6511520335250203,0.6454410071532967,0.8006522170153072,0.6511520335250203,0.0009199620577810763,0.0013080333344120067,2413143,587141,4440,4440,unfiltered_not_run_no_padding
layer25_width16k_l0_116,gemma-scope-2b-pt-res,layer_25/width_16k/average_l0_116,541,Feature 541,121.75,12.175,dynamic_0.1_max,2413143,587141,0.200956329703331,2.2832555770874023,0.0,0.0,0.20072752237319946,2.280012369155884,0.0,0.0,22233,5385,0.009213295689480483,0.009171561856521687,15,0.8415858927426352,0.9014560254334006,0.8391900799642854,0.8415858927426352,0.9014560254334006,0.8391900799642854,0.009213295689480483,0.009171561856521687,2413143,587141,44466,44466,unfiltered_not_run_no_padding
layer25_width16k_l0_116,gemma-scope-2b-pt-res,layer_25/width_16k/average_l0_116,542,Feature 542,190.0,19.0,dynamic_0.1_max,2413143,587141,0.004669118206948042,0.7839757204055786,0.0,0.0,0.003221968887373805,0.6564838290214539,0.0,0.0,115,17,4.765569218235306e-05,2.8953862871099105e-05,15,0.9752602616863779,0.9993608425036579,0.9775012954473592,0.9752602616863779,0.9993608425036579,0.9775012954473592,4.765569218235306e-05,2.8953862871099105e-05,2413143,587141,230,230,unfiltered_not_run_no_padding
layer25_width16k_l0_116,gemma-scope-2b-pt-res,layer_25/width_16k/average_l0_116,543,Feature 543,107.625,10.762500000000001,dynamic_0.1_max,2413143,587141,0.045538756996393204,1.0850731134414673,0.0,0.0,0.02218395471572876,0.6720378994941711,0.0,0.0,5496,755,0.0022775276889931513,0.0012858921451576368,15,0.6062975977919118,0.7002336412764117,0.6061018629705819,0.6062975977919118,0.7002336412764117,0.6061018629705819,0.0022775276889931513,0.0012858921451576368,2413143,587141,10992,10992,unfiltered_not_run_no_padding
layer25_width16k_l0_116,gemma-scope-2b-pt-res,layer_25/width_16k/average_l0_116,544,Feature 544,152.75,15.275,dynamic_0.1_max,2413143,587141,0.19742709398269653,2.7458181381225586,0.0,0.0,0.1915971040725708,2.657411575317383,0.0,0.0,12677,3031,0.005253314867788606,0.005162303433076552,15,0.9096521847671533,0.9442833147092164,0.9108885007123747,0.9096521847671533,0.9442833147092164,0.9108885007123747,0.005253314867788606,0.005162303433076552,2413143,587141,25354,25354,unfiltered_not_run_no_padding
layer25_width16k_l0_116,gemma-scope-2b-pt-res,layer_25/width_16k/average_l0_116,545,Feature 545,282.75,28.275000000000002,dynamic_0.1_max,2413143,587141,0.05578586831688881,2.238832712173462,0.0,0.0,0.054745953530073166,2.2299342155456543,0.0,0.0,1403,325,0.0005813994446247073,0.0005535297313592476,15,0.9831340055748048,0.9930927818023944,0.9828912063642541,0.9831340055748048,0.9930927818023944,0.9828912063642541,0.0005813994446247073,0.0005535297313592476,2413143,587141,2806,2806,unfiltered_not_run_no_padding
layer25_width16k_l0_116,gemma-scope-2b-pt-res,layer_25/width_16k/average_l0_116,546,Feature 546,60.875,6.0875,dynamic_0.1_max,2413143,587141,0.1071103885769844,1.3654040098190308,0.0,0.0,0.15194226801395416,1.7048625946044922,0.0,0.0,16084,5134,0.006665166548356231,0.00874406658707193,15,0.5931609179765547,0.6376188949728554,0.605394507050298,0.5931609179765547,0.6376188949728554,0.605394507050298,0.006665166548356231,0.00874406658707193,2413143,587141,32168,32168,unfiltered_not_run_no_padding
layer25_width16k_l0_116,gemma-scope-2b-pt-res,layer_25/width_16k/average_l0_116,547,Feature 547,182.75,18.275000000000002,dynamic_0.1_max,2413143,587141,0.14694492518901825,1.9713467359542847,0.0,0.0,0.14956049621105194,2.007983446121216,0.0,0.0,7712,1956,0.0031958321574809285,0.0033313973985805794,15,0.8253841648629706,0.8734396226715434,0.8245522477615446,0.8253841648629706,0.8734396226715434,0.8245522477615446,0.0031958321574809285,0.0033313973985805794,2413143,587141,15424,15424,unfiltered_not_run_no_padding
layer25_width16k_l0_116,gemma-scope-2b-pt-res,layer_25/width_16k/average_l0_116,548,Feature 548,240.375,24.0375,dynamic_0.1_max,2413143,587141,0.06759427487850189,2.150331974029541,0.0,0.0,0.08323285728693008,2.4695937633514404,0.0,0.0,1640,464,0.000679611610252687,0.0007902701395405873,15,0.9347544444211299,0.950998250564709,0.9391805640511935,0.9347544444211299,0.950998250564709,0.9391805640511935,0.000679611610252687,0.0007902701395405873,2413143,587141,3280,3280,unfiltered_not_run_no_padding
layer25_width16k_l0_116,gemma-scope-2b-pt-res,layer_25/width_16k/average_l0_116,549,Feature 549,127.8125,12.78125,dynamic_0.1_max,2413143,587141,0.0042375135235488415,0.32791194319725037,0.0,0.0,0.0042128004133701324,0.2918258309364319,0.0,0.0,456,116,0.000188965179436113,0.00019756753488514684,15,0.70229418796415,0.7056395339445392,0.7130038666625548,0.70229418796415,0.7056395339445392,0.7130038666625548,0.000188965179436113,0.00019756753488514684,2413143,587141,912,912,unfiltered_not_run_no_padding
