run_label,sae_release,sae_id,feature_id,feature_name,max_activation,threshold,threshold_strategy,train_token_count_filtered,test_token_count_filtered,train_activation_mean,train_activation_std,train_activation_p95,train_activation_p99,test_activation_mean,test_activation_std,test_activation_p95,test_activation_p99,train_positive_count_filtered,test_positive_count_filtered,train_positive_fraction_filtered,test_positive_fraction_filtered,activating_examples_count,probe_a_auc_filtered,probe_b_auc_filtered,probe_c_auc_filtered,probe_a_auc_unfiltered,probe_b_auc_unfiltered,probe_c_auc_unfiltered,train_positive_fraction_unfiltered,test_positive_fraction_unfiltered,train_token_count_unfiltered,test_token_count_unfiltered,balanced_train_size_filtered,balanced_train_size_unfiltered,notes
layer12_width16k_l0_82,gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_82,509,Feature 509,46.8125,4.68125,dynamic_0.1_max,2413143,587141,0.004798669368028641,0.2890419065952301,0.0,0.0,0.0038980201352387667,0.21891139447689056,0.0,0.0,725,178,0.00030043805941048666,0.00030316397594444945,15,0.9899420090545301,0.9928567172093825,0.99028801022946,0.9899420090545301,0.9928567172093825,0.99028801022946,0.00030043805941048666,0.00030316397594444945,2413143.0,587141.0,1450.0,1450.0,unfiltered_not_run_no_padding
layer12_width16k_l0_82,gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_82,510,Feature 510,42.375,4.2375,dynamic_0.1_max,2413143,587141,0.025171643123030663,0.5517523288726807,0.0,0.0,0.02901638112962246,0.6037349104881287,0.0,0.0,5665,1515,0.002347560836635044,0.002580300132336185,15,0.9826598969623647,0.9922163481285136,0.9832729708579931,0.9826598969623647,0.9922163481285136,0.9832729708579931,0.002347560836635044,0.002580300132336185,2413143.0,587141.0,11330.0,11330.0,unfiltered_not_run_no_padding
layer12_width16k_l0_82,gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_82,511,Feature 511,32.8125,3.28125,dynamic_0.1_max,2413143,587141,0.054353971034288406,0.5576382875442505,0.0,3.2734375,0.048440080136060715,0.5203521251678467,0.0,3.131249999999909,23989,5261,0.009940977389238848,0.008960368974403082,15,0.7500640008743036,0.8052279313634559,0.7418614790705146,0.7500640008743036,0.8052279313634559,0.7418614790705146,0.009940977389238848,0.008960368974403082,2413143.0,587141.0,47978.0,47978.0,unfiltered_not_run_no_padding
layer12_width16k_l0_82,gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_82,512,Feature 512,46.40625,4.640625,dynamic_0.1_max,2413143,587141,0.0011272383853793144,0.14634813368320465,0.0,0.0,0.002136584836989641,0.17108824849128723,0.0,0.0,177,109,7.334832622849122e-05,0.00018564535605587073,15,0.992508090145532,0.9971719966878007,0.9936331167292696,0.992508090145532,0.9971719966878007,0.9936331167292696,7.334832622849122e-05,0.00018564535605587073,2413143.0,587141.0,354.0,354.0,unfiltered_not_run_no_padding
layer12_width16k_l0_82,gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_82,513,Feature 513,61.5,6.15,dynamic_0.1_max,2413143,587141,0.018148155882954597,0.5479984283447266,0.0,0.0,0.01660858653485775,0.5055205225944519,0.0,0.0,2005,425,0.0008308666332662424,0.0007238465717774777,15,0.893101414332939,0.9474887559588905,0.9022903615458006,0.893101414332939,0.9474887559588905,0.9022903615458006,0.0008308666332662424,0.0007238465717774777,2413143.0,587141.0,4010.0,4010.0,unfiltered_not_run_no_padding
layer12_width16k_l0_82,gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_82,514,Feature 514,15.1796875,1.51796875,dynamic_0.1_max,2413143,587141,0.022945787757635117,0.34125009179115295,0.0,0.0,0.026201898232102394,0.37427425384521484,0.0,0.0,11896,3175,0.00492967055827193,0.0054075596832788035,15,0.9734271545471542,0.9758052800021444,0.9724793283591286,0.9734271545471542,0.9758052800021444,0.9724793283591286,0.00492967055827193,0.0054075596832788035,2413143.0,587141.0,23792.0,23792.0,unfiltered_not_run_no_padding
layer12_width16k_l0_82,gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_82,515,Feature 515,28.671875,2.8671875,dynamic_0.1_max,2413143,587141,0.04977889358997345,0.5533358454704285,0.0,0.0,0.03559574857354164,0.4713922142982483,0.0,0.0,23424,4154,0.00970684290156033,0.007074961550973276,15,0.731440267842995,0.9005606652774883,0.7468709656880302,0.731440267842995,0.9005606652774883,0.7468709656880302,0.00970684290156033,0.007074961550973276,2413143.0,587141.0,46848.0,46848.0,unfiltered_not_run_no_padding
layer12_width16k_l0_82,gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_82,516,Feature 516,27.140625,2.7140625000000003,dynamic_0.1_max,2413143,587141,0.006905196700245142,0.24088777601718903,0.0,0.0,0.007235005963593721,0.27170029282569885,0.0,0.0,2689,627,0.0011143144024204118,0.0010678865894223023,15,0.7740244241135412,0.8619178909426839,0.7711705428629401,0.7740244241135412,0.8619178909426839,0.7711705428629401,0.0011143144024204118,0.0010678865894223023,2413143.0,587141.0,5378.0,5378.0,unfiltered_not_run_no_padding
layer12_width16k_l0_82,gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_82,517,Feature 517,36.28125,3.6281250000000003,dynamic_0.1_max,2413143,587141,0.02679239585995674,0.4176620543003082,0.0,0.0,0.02563650906085968,0.41281139850616455,0.0,0.0,9011,2092,0.0037341342804798556,0.0035630283015493725,15,0.8559585256846995,0.9051045676986602,0.8570025137571863,0.8559585256846995,0.9051045676986602,0.8570025137571863,0.0037341342804798556,0.0035630283015493725,2413143.0,587141.0,18022.0,18022.0,unfiltered_not_run_no_padding
layer12_width16k_l0_82,gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_82,518,Feature 518,20.953125,2.0953125,dynamic_0.1_max,2413143,587141,0.038230735808610916,0.43110963702201843,0.0,0.0,0.036083657294511795,0.4169180393218994,0.0,0.0,20819,4804,0.008627337874299203,0.008182021013691771,15,0.7599233289077943,0.8000814887486206,0.7452732242761989,0.7599233289077943,0.8000814887486206,0.7452732242761989,0.008627337874299203,0.008182021013691771,2413143.0,587141.0,41638.0,41638.0,unfiltered_not_run_no_padding
layer12_width16k_l0_82,gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_82,519,Feature 519,52.8125,5.28125,dynamic_0.1_max,2413143,587141,0.026150427758693695,0.8645569086074829,0.0,0.0,0.023300249129533768,0.8189688324928284,0.0,0.0,2795,584,0.0011582405186928418,0.0009946503480424635,15,0.9887827032937812,0.9958704541227947,0.9883220557153807,0.9887827032937812,0.9958704541227947,0.9883220557153807,0.0011582405186928418,0.0009946503480424635,2413143.0,587141.0,5590.0,5590.0,unfiltered_not_run_no_padding
layer12_width16k_l0_82,gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_82,520,Feature 520,50.4375,5.04375,dynamic_0.1_max,2413143,587141,0.006238494999706745,0.2891938388347626,0.0,0.0,0.008140286430716515,0.3217115104198456,0.0,0.0,977,305,0.00040486618488833856,0.0005194663632756016,15,0.8688432431592864,0.9280463897026443,0.8666406672783381,0.8688432431592864,0.9280463897026443,0.8666406672783381,0.00040486618488833856,0.0005194663632756016,2413143.0,587141.0,1954.0,1954.0,unfiltered_not_run_no_padding
layer12_width16k_l0_82,gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_82,521,Feature 521,62.4375,6.24375,dynamic_0.1_max,2413143,587141,0.01841951161623001,0.39850178360939026,0.0,0.0,0.01870422251522541,0.4184355139732361,0.0,0.0,1671,433,0.0006924579272757561,0.000737471919010936,15,0.82927266650744,0.8770371386494221,0.8231113223111517,0.82927266650744,0.8770371386494221,0.8231113223111517,0.0006924579272757561,0.000737471919010936,2413143.0,587141.0,3342.0,3342.0,unfiltered_not_run_no_padding
layer12_width16k_l0_82,gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_82,522,Feature 522,24.328125,2.4328125000000003,dynamic_0.1_max,2413143,587141,0.043361175805330276,0.48725149035453796,0.0,0.0,0.04167097434401512,0.4717722535133362,0.0,0.0,21699,5141,0.008992007518825035,0.008755988765901206,15,0.8331054052355867,0.8835113014035136,0.8330750193344925,0.8331054052355867,0.8835113014035136,0.8330750193344925,0.008992007518825035,0.008755988765901206,2413143.0,587141.0,43398.0,43398.0,unfiltered_not_run_no_padding
layer12_width16k_l0_82,gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_82,523,Feature 523,9.578125,0.9578125000000001,dynamic_0.1_max,2413143,587141,0.0004929709248244762,0.046459849923849106,0.0,0.0,0.0005265251966193318,0.049005184322595596,0.0,0.0,291,73,0.00012058962108751947,0.00012433129350530793,15,0.9322681785900324,0.9662878310239388,0.9261780694047624,0.9322681785900324,0.9662878310239388,0.9261780694047624,0.00012058962108751947,0.00012433129350530793,2413143.0,587141.0,582.0,582.0,unfiltered_not_run_no_padding
layer12_width16k_l0_82,gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_82,524,Feature 524,28.0625,2.8062500000000004,dynamic_0.1_max,2413143,587141,0.08398820459842682,0.7582758069038391,0.0,4.03515625,0.08356151729822159,0.7520141005516052,0.0,4.015625,36031,8714,0.014931149956716199,0.014841409474044566,15,0.9033718595502723,0.9328705187075351,0.903285108720413,0.9033718595502723,0.9328705187075351,0.903285108720413,0.014931149956716199,0.014841409474044566,2413143.0,587141.0,72062.0,72062.0,unfiltered_not_run_no_padding
layer12_width16k_l0_82,gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_82,525,Feature 525,54.84375,5.484375,dynamic_0.1_max,2413143,587141,0.13770265877246857,1.9788686037063599,0.0,3.859375,0.1458262950181961,2.007694959640503,0.0,3.9609375,9159,2219,0.0037954650843319273,0.0037793306888805243,15,0.7845957861266948,0.8500870733878247,0.7766934132564167,0.7845957861266948,0.8500870733878247,0.7766934132564167,0.0037954650843319273,0.0037793306888805243,2413143.0,587141.0,18318.0,18318.0,unfiltered_not_run_no_padding
layer12_width16k_l0_82,gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_82,526,Feature 526,50.65625,5.065625000000001,dynamic_0.1_max,2413143,587141,0.019159916788339615,0.8235637545585632,0.0,0.0,0.02081841230392456,0.8490170836448669,0.0,0.0,1626,464,0.0006738100477261397,0.0007902701395405873,15,0.9910932750224482,0.9935118703777142,0.9916953969355047,0.9910932750224482,0.9935118703777142,0.9916953969355047,0.0006738100477261397,0.0007902701395405873,2413143.0,587141.0,3252.0,3252.0,unfiltered_not_run_no_padding
layer12_width16k_l0_82,gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_82,527,Feature 527,41.3125,4.1312500000000005,dynamic_0.1_max,2413143,587141,0.014461477287113667,0.34825804829597473,0.0,0.0,0.010345903225243092,0.27721670269966125,0.0,0.0,3449,618,0.0014292563681472669,0.0010525580737846616,15,0.9297910371442627,0.9522301583374839,0.9192893287244598,0.9297910371442627,0.9522301583374839,0.9192893287244598,0.0014292563681472669,0.0010525580737846616,2413143.0,587141.0,6898.0,6898.0,unfiltered_not_run_no_padding
layer12_width16k_l0_82,gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_82,528,Feature 528,27.078125,2.7078125,dynamic_0.1_max,2413143,587141,0.034342460334300995,0.4346719980239868,0.0,0.0,0.033691100776195526,0.4297005534172058,0.0,0.0,17397,4160,0.007209270233881705,0.00708518056139837,15,0.7608186595390429,0.8413790665825895,0.7604070357122077,0.7608186595390429,0.8413790665825895,0.7604070357122077,0.007209270233881705,0.00708518056139837,2413143.0,587141.0,34794.0,34794.0,unfiltered_not_run_no_padding
layer12_width16k_l0_82,gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_82,529,Feature 529,61.8125,6.18125,dynamic_0.1_max,2413143,587141,0.04141851142048836,1.0456122159957886,0.0,0.0,0.042379505932331085,1.0586155652999878,0.0,0.0,3947,969,0.001635626235163022,0.001650370183652649,15,0.9923222757547884,0.9988080146060673,0.9920824925860827,0.9923222757547884,0.9988080146060673,0.9920824925860827,0.001635626235163022,0.001650370183652649,2413143.0,587141.0,7894.0,7894.0,unfiltered_not_run_no_padding
layer12_width16k_l0_82,gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_82,530,Feature 530,28.484375,2.8484375,dynamic_0.1_max,2413143,587141,0.010410761460661888,0.2695344090461731,0.0,0.0,0.0144699327647686,0.34478649497032166,0.0,0.0,4670,1394,0.0019352354999268588,0.0023742167554301266,15,0.8457501307990247,0.8924058042070102,0.8449377443229924,0.8457501307990247,0.8924058042070102,0.8449377443229924,0.0019352354999268588,0.0023742167554301266,2413143.0,587141.0,9340.0,9340.0,unfiltered_not_run_no_padding
layer12_width16k_l0_82,gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_82,531,Feature 531,21.234375,2.1234375,dynamic_0.1_max,2413143,587141,0.05642195791006088,0.569044828414917,0.0,3.333984375,0.05078393220901489,0.5451555848121643,0.0,3.162109375,27226,5941,0.011282381524841255,0.010118523489247046,15,0.7016339133678927,0.8457493240772158,0.7025593293909959,0.7016339133678927,0.8457493240772158,0.7025593293909959,0.011282381524841255,0.010118523489247046,2413143.0,587141.0,54452.0,54452.0,unfiltered_not_run_no_padding
layer12_width16k_l0_82,gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_82,532,Feature 532,23.859375,2.3859375000000003,dynamic_0.1_max,2413143,587141,0.026877015829086304,0.3870074152946472,0.0,0.0,0.029354557394981384,0.39624443650245667,0.0,0.0,13320,3607,0.005519772346686458,0.006143328433885558,15,0.6554937901868708,0.787574723152616,0.6632290159973792,0.6554937901868708,0.787574723152616,0.6632290159973792,0.005519772346686458,0.006143328433885558,2413143.0,587141.0,26640.0,26640.0,unfiltered_not_run_no_padding
layer12_width16k_l0_82,gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_82,533,Feature 533,40.46875,4.046875,dynamic_0.1_max,2413143,587141,0.010473916307091713,0.33587872982025146,0.0,0.0,0.01216648705303669,0.3715382218360901,0.0,0.0,2419,664,0.0010024271251227134,0.0011309038203770475,15,0.9634223463831643,0.9697249448930207,0.9634491348904262,0.9634223463831643,0.9697249448930207,0.9634491348904262,0.0010024271251227134,0.0011309038203770475,2413143.0,587141.0,4838.0,4838.0,unfiltered_not_run_no_padding
layer12_width16k_l0_82,gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_82,534,Feature 534,11.109375,1.1109375000000001,dynamic_0.1_max,2413143,587141,0.0002965466119349003,0.037291426211595535,0.0,0.0,0.00029196031391620636,0.037774708122015,0.0,0.0,167,39,6.920435299524313e-05,6.642356776310972e-05,15,0.9319578112011113,0.9483063878560742,0.9365424118414228,0.9319578112011113,0.9483063878560742,0.9365424118414228,6.920435299524313e-05,6.642356776310972e-05,2413143.0,587141.0,334.0,334.0,unfiltered_not_run_no_padding
layer12_width16k_l0_82,gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_82,535,Feature 535,18.40625,1.8406250000000002,dynamic_0.1_max,2413143,587141,0.023254413157701492,0.6408935189247131,0.0,0.0,0.02378598414361477,0.6485327482223511,0.0,0.0,3309,824,0.0013712407428817935,0.0014034107650462155,15,0.9878744114300075,0.9877860658018076,0.9887957253929915,0.9878744114300075,0.9877860658018076,0.9887957253929915,0.0013712407428817935,0.0014034107650462155,2413143.0,587141.0,6618.0,6618.0,unfiltered_not_run_no_padding
layer12_width16k_l0_82,gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_82,536,Feature 536,43.8125,4.3812500000000005,dynamic_0.1_max,2413143,587141,0.013408463448286057,0.38439854979515076,0.0,0.0,0.014247968792915344,0.37995702028274536,0.0,0.0,3046,786,0.0012622542468473687,0.001338690365687288,15,0.9973607444083054,0.9940560134056298,0.9974400175249243,0.9973607444083054,0.9940560134056298,0.9974400175249243,0.0012622542468473687,0.001338690365687288,2413143.0,587141.0,6092.0,6092.0,unfiltered_not_run_no_padding
layer12_width16k_l0_82,gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_82,537,Feature 537,43.78125,4.378125,dynamic_0.1_max,2413143,587141,0.07799547165632248,0.9958202242851257,0.0,0.0,0.07905217260122299,1.001060962677002,0.0,0.0,15508,3870,0.006426473690121141,0.0065912617241855025,15,0.8434034051842448,0.9340469579834658,0.8330321184221161,0.8434034051842448,0.9340469579834658,0.8330321184221161,0.006426473690121141,0.0065912617241855025,2413143.0,587141.0,31016.0,31016.0,unfiltered_not_run_no_padding
layer12_width16k_l0_82,gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_82,538,Feature 538,21.78125,2.178125,dynamic_0.1_max,2413143,587141,0.06881773471832275,0.6138635277748108,0.0,3.69921875,0.0731784999370575,0.6409104466438293,0.0,3.8046875,34073,8672,0.014119759997646223,0.014769876401068908,15,0.7418129914674121,0.8511401078222456,0.743042235300888,0.7418129914674121,0.8511401078222456,0.743042235300888,0.014119759997646223,0.014769876401068908,2413143.0,587141.0,68146.0,68146.0,unfiltered_not_run_no_padding
layer12_width16k_l0_82,gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_82,539,Feature 539,62.84375,6.284375000000001,dynamic_0.1_max,2413143,587141,0.09708002209663391,0.8379896879196167,0.0,4.421875,0.074415422976017,0.7478970885276794,0.0,3.8046875,10295,1702,0.004266220443628911,0.002898792623918275,15,0.6457232765611753,0.8676360811395004,0.6438890689216921,0.6457232765611753,0.8676360811395004,0.6438890689216921,0.004266220443628911,0.002898792623918275,2413143.0,587141.0,20590.0,20590.0,unfiltered_not_run_no_padding
layer12_width16k_l0_82,gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_82,540,Feature 540,22.53125,2.2531250000000003,dynamic_0.1_max,2413143,587141,0.012193942442536354,0.3090464472770691,0.0,0.0,0.014024714007973671,0.32421231269836426,0.0,0.0,4557,1319,0.0018884086023911555,0.002246479125116454,15,0.9855616626235539,0.9794754528922016,0.9857374742418854,0.9855616626235539,0.9794754528922016,0.9857374742418854,0.0018884086023911555,0.002246479125116454,2413143.0,587141.0,9114.0,9114.0,unfiltered_not_run_no_padding
layer12_width16k_l0_82,gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_82,541,Feature 541,34.75,3.475,dynamic_0.1_max,2413143,587141,0.020674150437116623,0.491913765668869,0.0,0.0,0.024112720042467117,0.5282822251319885,0.0,0.0,4556,1325,0.0018879942050678306,0.0022566981355415477,15,0.8745038483330847,0.9200978380487042,0.871243953604081,0.8745038483330847,0.9200978380487042,0.871243953604081,0.0018879942050678306,0.0022566981355415477,2413143.0,587141.0,9112.0,9112.0,unfiltered_not_run_no_padding
layer12_width16k_l0_82,gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_82,542,Feature 542,38.78125,3.8781250000000003,dynamic_0.1_max,2413143,587141,0.06568977981805801,0.6748621463775635,0.0,3.462890625,0.06489261984825134,0.6801630854606628,0.0,3.412109375,19635,4680,0.008136691443482629,0.007970828131573165,15,0.8353318953000735,0.9045124744568569,0.8331292002280274,0.8353318953000735,0.9045124744568569,0.8331292002280274,0.008136691443482629,0.007970828131573165,2413143.0,587141.0,39270.0,39270.0,unfiltered_not_run_no_padding
layer12_width16k_l0_82,gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_82,543,Feature 543,25.484375,2.5484375000000004,dynamic_0.1_max,2413143,587141,0.017210260033607483,0.3613644540309906,0.0,0.0,0.018421782180666924,0.3640773892402649,0.0,0.0,7033,1859,0.002914456374943383,0.003166190063374896,15,0.8812941192843267,0.9368614691449207,0.8832835953293073,0.8812941192843267,0.9368614691449207,0.8832835953293073,0.002914456374943383,0.003166190063374896,2413143.0,587141.0,14066.0,14066.0,unfiltered_not_run_no_padding
layer12_width16k_l0_82,gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_82,544,Feature 544,67.6875,6.768750000000001,dynamic_0.1_max,2413143,587141,0.016374994069337845,0.45052051544189453,0.0,0.0,0.017756855115294456,0.48795342445373535,0.0,0.0,3162,816,0.0013103243363530466,0.001389785417812757,15,0.9866362292795855,0.9919069689232448,0.9870527778544157,0.9866362292795855,0.9919069689232448,0.9870527778544157,0.0013103243363530466,0.001389785417812757,2413143.0,587141.0,6324.0,6324.0,unfiltered_not_run_no_padding
layer12_width16k_l0_82,gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_82,545,Feature 545,26.640625,2.6640625,dynamic_0.1_max,2413143,587141,0.022759299725294113,0.4334070682525635,0.0,0.0,0.016996977850794792,0.37411072850227356,0.0,0.0,8751,1615,0.0036263909764154053,0.002750616972754415,15,0.9099324981526229,0.9406613364042633,0.91060424154201,0.9099324981526229,0.9406613364042633,0.91060424154201,0.0036263909764154053,0.002750616972754415,2413143.0,587141.0,17502.0,17502.0,unfiltered_not_run_no_padding
layer12_width16k_l0_82,gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_82,546,Feature 546,21.0625,2.10625,dynamic_0.1_max,2413143,587141,0.022197693586349487,0.5634150505065918,0.0,0.0,0.024029243737459183,0.577206552028656,0.0,0.0,4689,1325,0.0019431090490700303,0.0022566981355415477,15,0.9195938063880449,0.9370391778627896,0.9203109193149965,0.9195938063880449,0.9370391778627896,0.9203109193149965,0.0019431090490700303,0.0022566981355415477,2413143.0,587141.0,9378.0,9378.0,unfiltered_not_run_no_padding
layer12_width16k_l0_82,gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_82,547,Feature 547,22.59375,2.259375,dynamic_0.1_max,2413143,587141,0.018258733674883842,0.3823043704032898,0.0,0.0,0.01661338284611702,0.3619038760662079,0.0,0.0,6940,1550,0.0028759174238741757,0.0026399110264825657,15,0.9625806881286351,0.9804776646653248,0.9627589634976431,0.9625806881286351,0.9804776646653248,0.9627589634976431,0.0028759174238741757,0.0026399110264825657,2413143.0,587141.0,13880.0,13880.0,unfiltered_not_run_no_padding
